local_time;wind_electricity_kW;wind_speed_m_s;solar_electricity_kW;solar_electricity_W;consommation_kW;solar_per_panel_kWh;solar_1189_panneaux_kWh;generation_totale_kWh;bilan_horaire_kWh;energie_stockee_batteries_kWh;etat_batterie_pct;energie_non_servie_kWh;energie_ecretee_kWh
2019-06-07 07:00:00;27.09;6435;2.231;38;40;0.0076931034482758615;9.1471;36.2371;-3.762900000000002;1986.4731000000002;89.57761093073594;0.0;0.0
2019-06-07 08:00:00;29.417;6633;9.363;158;45;0.03228620689655172;38.388299999999994;67.80529999999999;22.80529999999999;1995.84;90.0;0.0;13.438400000000229
2019-06-07 09:00:00;30.089;6684;18.796;321;50;0.06481379310344827;77.0636;107.15259999999999;57.15259999999999;1995.84;90.0;0.0;57.15260000000012
2019-06-07 10:00:00;26.374;6375;26.976;463;45;0.0930206896551724;110.60159999999999;136.9756;91.97559999999999;1995.84;90.0;0.0;91.97559999999999
2019-06-07 11:00:00;22.153;6003;32.493;558;40;0.1120448275862069;133.2213;155.3743;115.3743;1995.84;90.0;0.0;115.37430000000018
2019-06-07 12:00:00;19.169;5714;34.873;599;35;0.12025172413793103;142.9793;162.1483;127.1483;1995.84;90.0;0.0;127.14830000000006
2019-06-07 13:00:00;19.148;5708;35.592;612;36;0.12273103448275861;145.9272;165.0752;129.0752;1995.84;90.0;0.0;129.0752
2019-06-07 14:00:00;16.461;5439;32.899;566;36;0.1134448275862069;134.8859;151.3469;115.3469;1995.84;90.0;0.0;115.34689999999978
2019-06-07 15:00:00;14.398;5201;28.371;487;36;0.09783103448275862;116.3211;130.7191;94.7191;1995.84;90.0;0.0;94.71910000000003
2019-06-07 16:00:00;15.296;5302;22.711;390;35;0.07831379310344827;93.1151;108.4111;73.4111;1995.84;90.0;0.0;73.41110000000003
2019-06-07 17:00:00;18.75;5678;18.011;309;40;0.06210689655172413;73.84509999999999;92.59509999999999;52.59509999999999;1995.84;90.0;0.0;52.595099999999775
2019-06-07 18:00:00;19.17;5714;12.944;221;47;0.04463448275862069;53.0704;72.2404;25.240399999999994;1995.84;90.0;0.0;25.24039999999991
2019-06-07 19:00:00;15.971;5386;5.924;100;50;0.020427586206896553;24.288400000000003;40.2594;-9.7406;1986.0993999999998;89.56075937950938;0.0;0.0
2019-06-07 20:00:00;10.56;4730;1.525;26;47;0.005258620689655172;6.2524999999999995;16.8125;-30.1875;1955.9118999999998;88.19949044011543;0.0;0.0
2019-06-07 21:00:00;9.751;4614;0.0;0;40;0.0;0.0;9.751;-30.249000000000002;1925.6628999999998;86.83544823232323;0.0;0.0
2019-06-07 22:00:00;10.316;4696;0.0;0;35;0.0;0.0;10.316;-24.683999999999997;1900.9788999999998;85.72235299422799;0.0;0.0
2019-06-07 23:00:00;10.379;4705;0.0;0;28;0.0;0.0;10.379;-17.621000000000002;1883.3578999999997;84.92775523088022;0.0;0.0
2019-06-08 00:00:00;10.264;4689;0.0;0;30;0.0;0.0;10.264;-19.736;1863.6218999999996;84.03778409090908;0.0;0.0
2019-06-08 01:00:00;9.415;4569;0.0;0;30;0.0;0.0;9.415;-20.585;1843.0368999999996;83.10952831890332;0.0;0.0
2019-06-08 02:00:00;8.513;4436;0.0;0;30;0.0;0.0;8.513;-21.487000000000002;1821.5498999999995;82.14059794372292;0.0;0.0
2019-06-08 03:00:00;7.397;4260;0.0;0;30;0.0;0.0;7.397;-22.603;1798.9468999999995;81.12134289321787;0.0;0.0
2019-06-08 04:00:00;6.97;4189;0.0;0;30;0.0;0.0;6.97;-23.03;1775.9168999999995;80.08283279220777;0.0;0.0
2019-06-08 05:00:00;7.646;4300;0.0;0;33;0.0;0.0;7.646;-25.354;1750.5628999999994;78.9395247113997;0.0;0.0
2019-06-08 06:00:00;8.27;4389;0.0;0;35;0.0;0.0;8.27;-26.73;1723.8328999999994;77.73416756854255;0.0;0.0
2019-06-08 07:00:00;5.892;4000;1.58;27;40;0.0054482758620689655;6.478;12.370000000000001;-27.63;1696.2028999999993;76.48822601010097;0.0;0.0
2019-06-08 08:00:00;7.614;4286;9.593;162;45;0.033079310344827584;39.3313;46.945299999999996;1.945299999999996;1698.1481999999994;76.57594696969694;0.0;0.0
2019-06-08 09:00:00;7.8;4325;19.371;331;50;0.06679655172413793;79.4211;87.22109999999999;37.22109999999999;1735.3692999999994;78.2543876262626;0.0;0.0
2019-06-08 10:00:00;6.897;4177;27.694;475;45;0.09549655172413793;113.5454;120.4424;75.4424;1810.8116999999993;81.65637175324672;0.0;0.0
2019-06-08 11:00:00;5.622;3945;33.771;580;40;0.11645172413793103;138.4611;144.0831;104.0831;1914.8947999999993;86.34987373737371;0.0;0.0
2019-06-08 12:00:00;3.273;3445;37.526;645;35;0.12940000000000002;153.85660000000001;157.1296;122.12960000000001;1995.84;90.0;0.0;41.184399999999414
2019-06-08 13:00:00;3.176;3426;38.939;670;36;0.13427241379310345;159.6499;162.8259;126.82589999999999;1995.84;90.0;0.0;126.82590000000005
2019-06-08 14:00:00;5.925;4007;38.23;657;36;0.13182758620689655;156.743;162.668;126.668;1995.84;90.0;0.0;126.66799999999989
2019-06-08 15:00:00;7.311;4246;35.337;607;36;0.12185172413793105;144.88170000000002;152.19270000000003;116.19270000000003;1995.84;90.0;0.0;116.19269999999983
2019-06-08 16:00:00;8.364;4404;30.522;524;35;0.10524827586206896;125.1402;133.5042;98.5042;1995.84;90.0;0.0;98.50420000000008
2019-06-08 17:00:00;9.282;4549;23.646;405;40;0.08153793103448276;96.9486;106.2306;66.2306;1995.84;90.0;0.0;66.2306000000001
2019-06-08 18:00:00;9.989;4641;14.137;241;47;0.048748275862068965;57.9617;67.9507;20.950699999999998;1995.84;90.0;0.0;20.950700000000097
2019-06-08 19:00:00;9.658;4604;5.792;98;50;0.01997241379310345;23.7472;33.4052;-16.5948;1979.2451999999998;89.25167748917748;0.0;0.0
2019-06-08 20:00:00;8.576;4445;1.422;24;47;0.004903448275862069;5.8302;14.4062;-32.5938;1946.6513999999997;87.78189935064935;0.0;0.0
2019-06-08 21:00:00;8.007;4358;0.0;0;40;0.0;0.0;8.007;-31.993000000000002;1914.6583999999998;86.33921356421355;0.0;0.0
2019-06-08 22:00:00;8.27;4389;0.0;0;35;0.0;0.0;8.27;-26.73;1887.9283999999998;85.13385642135641;0.0;0.0
2019-06-08 23:00:00;9.238;4534;0.0;0;28;0.0;0.0;9.238;-18.762;1869.1663999999998;84.28780663780664;0.0;0.0
2019-06-09 00:00:00;9.8;4617;0.0;0;30;0.0;0.0;9.8;-20.2;1848.9663999999998;83.37691197691197;0.0;0.0
2019-06-09 01:00:00;10.038;4648;0.0;0;30;0.0;0.0;10.038;-19.962;1829.0043999999998;82.47674963924963;0.0;0.0
2019-06-09 02:00:00;10.284;4692;0.0;0;30;0.0;0.0;10.284;-19.716;1809.2884;81.58768037518038;0.0;0.0
2019-06-09 03:00:00;10.166;4675;0.0;0;30;0.0;0.0;10.166;-19.834;1789.4543999999999;80.69329004329003;0.0;0.0
2019-06-09 04:00:00;9.109;4522;0.0;0;30;0.0;0.0;9.109;-20.891;1768.5633999999998;79.75123556998555;0.0;0.0
2019-06-09 05:00:00;7.644;4299;0.0;0;33;0.0;0.0;7.644;-25.356;1743.2073999999998;78.6078373015873;0.0;0.0
2019-06-09 06:00:00;6.462;4102;0.0;0;35;0.0;0.0;6.462;-28.538;1714.6693999999998;77.32095057720056;0.0;0.0
2019-06-09 07:00:00;6.221;4060;2.084;36;40;0.007186206896551724;8.5444;14.7654;-25.2346;1689.4347999999998;76.18302669552669;0.0;0.0
2019-06-09 08:00:00;5.194;3865;6.062;104;45;0.02090344827586207;24.854200000000002;30.0482;-14.951799999999999;1674.4829999999997;75.50879329004327;0.0;0.0
2019-06-09 09:00:00;4.671;3764;7.831;134;50;0.02700344827586207;32.1071;36.7781;-13.221899999999998;1661.2610999999997;74.91256764069264;0.0;0.0
2019-06-09 10:00:00;7.966;4351;10.693;184;45;0.036872413793103444;43.8413;51.8073;6.807299999999998;1668.0683999999997;75.21953463203462;0.0;0.0
2019-06-09 11:00:00;10.532;4726;16.831;289;40;0.05803793103448276;69.0071;79.53909999999999;39.53909999999999;1707.6074999999996;77.00250270562769;0.0;0.0
2019-06-09 12:00:00;10.835;4767;22.685;390;35;0.07822413793103448;93.0085;103.8435;68.8435;1776.4509999999996;80.10691738816737;0.0;0.0
2019-06-09 13:00:00;10.333;4698;25.949;446;36;0.08947931034482759;106.3909;116.7239;80.7239;1857.1748999999995;83.74706439393938;0.0;0.0
2019-06-09 14:00:00;9.628;4600;27.256;468;36;0.09398620689655172;111.7496;121.3776;85.3776;1942.5524999999996;87.59706439393938;0.0;0.0
2019-06-09 15:00:00;8.41;4420;24.96;429;36;0.08606896551724139;102.33600000000001;110.74600000000001;74.74600000000001;1995.84;90.0;0.0;21.45849999999973
2019-06-09 16:00:00;7.353;4253;20.794;357;35;0.07170344827586207;85.25540000000001;92.6084;57.6084;1995.84;90.0;0.0;57.60839999999985
2019-06-09 17:00:00;6.109;4038;14.384;247;40;0.0496;58.974399999999996;65.0834;25.083399999999997;1995.84;90.0;0.0;25.083399999999983
2019-06-09 18:00:00;3.622;3534;7.711;132;47;0.026589655172413795;31.6151;35.2371;-11.762900000000002;1984.0771;89.4695661976912;0.0;0.0
2019-06-09 19:00:00;2.899;3355;3.605;62;50;0.01243103448275862;14.7805;17.6795;-32.320499999999996;1951.7566;88.0121121933622;0.0;0.0
2019-06-09 20:00:00;4.131;3645;0.888;15;47;0.0030620689655172415;3.6408;7.771800000000001;-39.2282;1912.5284;86.24316378066378;0.0;0.0
2019-06-09 21:00:00;9.164;4527;0.0;0;40;0.0;0.0;9.164;-30.836;1881.6924;84.85265151515152;0.0;0.0
2019-06-09 22:00:00;14.773;5252;0.0;0;35;0.0;0.0;14.773;-20.227;1861.4653999999998;83.94053932178932;0.0;0.0
2019-06-09 23:00:00;17.42;5532;0.0;0;28;0.0;0.0;17.42;-10.579999999999998;1850.8854;83.46344696969696;0.0;0.0
2019-06-10 00:00:00;20.214;5822;0.0;0;30;0.0;0.0;20.214;-9.786000000000001;1841.0993999999998;83.02215909090908;0.0;0.0
2019-06-10 01:00:00;18.358;5638;0.0;0;30;0.0;0.0;18.358;-11.642;1829.4573999999998;82.49717712842713;0.0;0.0
2019-06-10 02:00:00;22.524;6037;0.0;0;30;0.0;0.0;22.524;-7.475999999999999;1821.9813999999997;82.1600559163059;0.0;0.0
2019-06-10 03:00:00;26.5;6390;0.0;0;30;0.0;0.0;26.5;-3.5;1818.4813999999997;82.00222763347762;0.0;0.0
2019-06-10 04:00:00;27.746;6486;0.0;0;30;0.0;0.0;27.746;-2.2540000000000013;1816.2273999999998;81.90058621933622;0.0;0.0
2019-06-10 05:00:00;27.774;6488;0.0;0;33;0.0;0.0;27.774;-5.225999999999999;1811.0013999999996;81.66492604617603;0.0;0.0
2019-06-10 06:00:00;27.108;6436;0.0;0;35;0.0;0.0;27.108;-7.8919999999999995;1803.1093999999996;81.3090458152958;0.0;0.0
2019-06-10 07:00:00;26.793;6413;2.784;48;40;0.0096;11.414399999999999;38.2074;-1.7926000000000002;1801.3167999999996;81.22821067821067;0.0;0.0
2019-06-10 08:00:00;26.375;6376;8.11;138;45;0.027965517241379308;33.251;59.626;14.625999999999998;1815.9427999999996;81.88775252525251;0.0;0.0
2019-06-10 09:00:00;23.566;6134;14.998;257;50;0.051717241379310344;61.4918;85.0578;35.0578;1851.0005999999996;83.46864177489176;0.0;0.0
2019-06-10 10:00:00;19.066;5700;22.334;383;45;0.07701379310344827;91.5694;110.6354;65.6354;1916.6359999999995;86.42839105339104;0.0;0.0
2019-06-10 11:00:00;16.21;5412;28.945;497;40;0.0998103448275862;118.6745;134.8845;94.8845;1995.84;90.0;0.0;15.68049999999971
2019-06-10 12:00:00;15.115;5282;29.821;512;35;0.10283103448275863;122.26610000000001;137.3811;102.3811;1995.84;90.0;0.0;102.38109999999983
2019-06-10 13:00:00;14.542;5226;29.685;510;36;0.10236206896551724;121.7085;136.2505;100.25049999999999;1995.84;90.0;0.0;100.25049999999987
2019-06-10 14:00:00;14.013;5165;30.12;518;36;0.10386206896551725;123.49200000000002;137.50500000000002;101.50500000000002;1995.84;90.0;0.0;101.50499999999988
2019-06-10 15:00:00;13.064;5042;25.557;439;36;0.08812758620689655;104.7837;117.8477;81.8477;1995.84;90.0;0.0;81.84770000000003
2019-06-10 16:00:00;10.73;4752;19.429;334;35;0.06699655172413793;79.6589;90.3889;55.38890000000001;1995.84;90.0;0.0;55.38890000000015
2019-06-10 17:00:00;8.277;4390;12.898;221;40;0.04447586206896552;52.8818;61.1588;21.1588;1995.84;90.0;0.0;21.15879999999993
2019-06-10 18:00:00;7.387;4258;6.847;117;47;0.02361034482758621;28.072700000000005;35.459700000000005;-11.540299999999995;1984.2997;89.47960407647908;0.0;0.0
2019-06-10 19:00:00;9.288;4551;2.457;42;50;0.008472413793103447;10.073699999999999;19.3617;-30.6383;1953.6614;88.09800685425685;0.0;0.0
2019-06-10 20:00:00;10.807;4763;0.204;3;47;0.0007034482758620689;0.8363999999999999;11.6434;-35.3566;1918.3048;86.50364357864358;0.0;0.0
2019-06-10 21:00:00;12.444;4975;0.0;0;40;0.0;0.0;12.444;-27.555999999999997;1890.7487999999998;85.26103896103895;0.0;0.0
2019-06-10 22:00:00;13.305;5080;0.0;0;35;0.0;0.0;13.305;-21.695;1869.0538;84.28272907647909;0.0;0.0
2019-06-10 23:00:00;12.768;5015;0.0;0;28;0.0;0.0;12.768;-15.232;1853.8218;83.5958603896104;0.0;0.0
2019-06-11 00:00:00;11.33;4832;0.0;0;30;0.0;0.0;11.33;-18.67;1835.1517999999999;82.75395923520924;0.0;0.0
2019-06-11 01:00:00;8.855;4487;0.0;0;30;0.0;0.0;8.855;-21.145;1814.0067999999999;81.80045093795094;0.0;0.0
2019-06-11 02:00:00;6.901;4178;0.0;0;30;0.0;0.0;6.901;-23.099;1790.9078;80.75882936507936;0.0;0.0
2019-06-11 03:00:00;5.422;3913;0.0;0;30;0.0;0.0;5.422;-24.578;1766.3298;79.65051406926408;0.0;0.0
2019-06-11 04:00:00;4.668;3763;0.0;0;30;0.0;0.0;4.668;-25.332;1740.9977999999999;78.50819805194806;0.0;0.0
2019-06-11 05:00:00;4.592;3748;0.0;0;33;0.0;0.0;4.592;-28.408;1712.5898;77.22717352092353;0.0;0.0
2019-06-11 06:00:00;4.271;3680;0.0;0;35;0.0;0.0;4.271;-30.729;1681.8608;75.84148629148629;0.0;0.0
2019-06-11 07:00:00;3.775;3569;1.229;21;40;0.004237931034482759;5.038900000000001;8.8139;-31.1861;1650.6747;74.43518668831169;0.0;0.0
2019-06-11 08:00:00;4.509;3730;4.236;73;45;0.014606896551724136;17.3676;21.8766;-23.1234;1627.5513;73.39246482683983;0.0;0.0
2019-06-11 09:00:00;4.975;3825;7.452;128;50;0.02569655172413793;30.5532;35.5282;-14.471800000000002;1613.0795;72.73987644300145;0.0;0.0
2019-06-11 10:00:00;5.726;3961;10.91;187;45;0.037620689655172415;44.731;50.457;5.457000000000001;1618.5365000000002;72.98595328282829;0.0;0.0
2019-06-11 11:00:00;6.51;4110;13.19;226;40;0.04548275862068965;54.07899999999999;60.58899999999999;20.58899999999999;1639.1255;73.91438943001444;0.0;0.0
2019-06-11 12:00:00;6.824;4165;16.818;289;35;0.057993103448275865;68.9538;75.7778;40.7778;1679.9033000000002;75.7532151875902;0.0;0.0
2019-06-11 13:00:00;6.511;4110;18.432;317;36;0.06355862068965516;75.57119999999999;82.08219999999999;46.082199999999986;1725.9855000000002;77.83123647186149;0.0;0.0
2019-06-11 14:00:00;6.296;4073;17.768;305;36;0.06126896551724138;72.84880000000001;79.14480000000002;43.14480000000002;1769.1303000000003;79.77679924242426;0.0;0.0
2019-06-11 15:00:00;6.95;4186;17.621;303;36;0.06076206896551724;72.2461;79.1961;43.1961;1812.3264000000004;81.72467532467535;0.0;0.0
2019-06-11 16:00:00;8.467;4429;16.227;279;35;0.0559551724137931;66.5307;74.9977;39.997699999999995;1852.3241000000003;83.52832341269843;0.0;0.0
2019-06-11 17:00:00;9.989;4642;12.951;222;40;0.044658620689655176;53.09910000000001;63.08810000000001;23.08810000000001;1875.4122000000002;84.56945346320349;0.0;0.0
2019-06-11 18:00:00;10.857;4770;8.527;146;47;0.029403448275862068;34.960699999999996;45.817699999999995;-1.182300000000005;1874.2299000000003;84.51613906926409;0.0;0.0
2019-06-11 19:00:00;10.932;4775;4.402;75;50;0.015179310344827586;18.0482;28.980200000000004;-21.019799999999996;1853.2101000000002;83.56827651515152;0.0;0.0
2019-06-11 20:00:00;10.363;4703;1.101;19;47;0.003796551724137931;4.5141;14.877099999999999;-32.1229;1821.0872000000002;82.11973304473307;0.0;0.0
2019-06-11 21:00:00;10.357;4702;0.0;0;40;0.0;0.0;10.357;-29.643;1791.4442000000001;80.78301767676768;0.0;0.0
2019-06-11 22:00:00;11.267;4824;0.0;0;35;0.0;0.0;11.267;-23.733;1767.7112000000002;79.71280663780665;0.0;0.0
2019-06-11 23:00:00;13.443;5097;0.0;0;28;0.0;0.0;13.443;-14.557;1753.1542000000002;79.05637626262627;0.0;0.0
2019-06-12 00:00:00;13.188;5057;0.0;0;30;0.0;0.0;13.188;-16.811999999999998;1736.3422000000003;78.2982593795094;0.0;0.0
2019-06-12 01:00:00;12.697;5006;0.0;0;30;0.0;0.0;12.697;-17.303;1719.0392000000002;77.51800144300145;0.0;0.0
2019-06-12 02:00:00;10.722;4751;0.0;0;30;0.0;0.0;10.722;-19.278;1699.7612000000001;76.64868326118328;0.0;0.0
2019-06-12 03:00:00;10.081;4654;0.0;0;30;0.0;0.0;10.081;-19.919;1679.8422;75.75045995670996;0.0;0.0
2019-06-12 04:00:00;10.019;4646;0.0;0;30;0.0;0.0;10.019;-19.981;1659.8612;74.84944083694084;0.0;0.0
2019-06-12 05:00:00;9.224;4532;0.0;0;33;0.0;0.0;9.224;-23.776;1636.0852;73.77729076479076;0.0;0.0
2019-06-12 06:00:00;8.122;4368;0.0;0;35;0.0;0.0;8.122;-26.878;1609.2072;72.56525974025975;0.0;0.0
2019-06-12 07:00:00;5.491;3926;1.452;25;40;0.005006896551724138;5.9532;11.444199999999999;-28.5558;1580.6514;71.27757034632035;0.0;0.0
2019-06-12 08:00:00;4.523;3733;9.768;165;45;0.03368275862068966;40.04880000000001;44.57180000000001;-0.4281999999999897;1580.2232;71.25826118326118;0.0;0.0
2019-06-12 09:00:00;5.757;3966;19.768;337;50;0.06816551724137931;81.0488;86.8058;36.805800000000005;1617.029;72.91797438672438;0.0;0.0
2019-06-12 10:00:00;6.299;4074;28.22;484;45;0.0973103448275862;115.702;122.001;77.001;1694.03;76.3902417027417;0.0;0.0
2019-06-12 11:00:00;6.664;4128;34.428;591;40;0.11871724137931033;141.1548;147.81879999999998;107.81879999999998;1801.8488;81.25220057720058;0.0;0.0
2019-06-12 12:00:00;7.017;4197;38.208;657;35;0.13175172413793104;156.6528;163.6698;128.6698;1930.5185999999999;87.05441017316016;0.0;0.0
2019-06-12 13:00:00;7.567;4279;39.787;684;36;0.13719655172413792;163.12669999999997;170.69369999999998;134.69369999999998;1995.84;90.0;0.0;69.37229999999977
2019-06-12 14:00:00;7.7;4309;39.133;673;36;0.13494137931034483;160.4453;168.1453;132.1453;1995.84;90.0;0.0;132.1452999999999
2019-06-12 15:00:00;7.448;4268;36.36;625;36;0.12537931034482758;149.076;156.524;120.524;1995.84;90.0;0.0;120.52400000000011
2019-06-12 16:00:00;6.331;4079;30.921;531;35;0.10662413793103448;126.7761;133.1071;98.1071;1995.84;90.0;0.0;98.10709999999995
2019-06-12 17:00:00;4.742;3779;24.06;412;40;0.08296551724137931;98.646;103.388;63.388000000000005;1995.84;90.0;0.0;63.38800000000015
2019-06-12 18:00:00;2.467;3227;13.887;237;47;0.04788620689655172;56.936699999999995;59.40369999999999;12.403699999999994;1995.84;90.0;0.0;12.403700000000072
2019-06-12 19:00:00;2.732;3310;5.843;99;50;0.020148275862068965;23.9563;26.688299999999998;-23.311700000000002;1972.5283;88.94878697691198;0.0;0.0
2019-06-12 20:00:00;2.69;3298;1.54;26;47;0.005310344827586207;6.314;9.004;-37.996;1934.5322999999999;87.23540313852813;0.0;0.0
2019-06-12 21:00:00;2.218;3161;0.0;0;40;0.0;0.0;2.218;-37.782;1896.7503;85.53166937229437;0.0;0.0
2019-06-12 22:00:00;1.397;2875;0.0;0;35;0.0;0.0;1.397;-33.603;1863.1472999999999;84.01638257575758;0.0;0.0
2019-06-12 23:00:00;1.228;2796;0.0;0;28;0.0;0.0;1.228;-26.772;1836.3753;82.8091314935065;0.0;0.0
2019-06-13 00:00:00;1.839;3039;0.0;0;30;0.0;0.0;1.839;-28.161;1808.2142999999999;81.53924512987012;0.0;0.0
2019-06-13 01:00:00;3.023;3387;0.0;0;30;0.0;0.0;3.023;-26.977;1781.2372999999998;80.32274981962482;0.0;0.0
2019-06-13 02:00:00;4.259;3677;0.0;0;30;0.0;0.0;4.259;-25.741;1755.4962999999998;79.16199044011543;0.0;0.0
2019-06-13 03:00:00;5.292;3879;0.0;0;30;0.0;0.0;5.292;-24.708;1730.7882999999997;78.04781295093794;0.0;0.0
2019-06-13 04:00:00;6.656;4127;0.0;0;30;0.0;0.0;6.656;-23.344;1707.4442999999997;76.99514339826838;0.0;0.0
2019-06-13 05:00:00;8.884;4491;0.0;0;33;0.0;0.0;8.884;-24.116;1683.3282999999997;75.90766143578642;0.0;0.0
2019-06-13 06:00:00;11.521;4857;0.0;0;35;0.0;0.0;11.521;-23.479;1659.8492999999996;74.8489042207792;0.0;0.0
2019-06-13 07:00:00;11.77;4882;1.595;27;40;0.0055;6.539499999999999;18.3095;-21.6905;1638.1587999999997;73.87079725829724;0.0;0.0
2019-06-13 08:00:00;14.25;5191;9.532;161;45;0.03286896551724138;39.0812;53.3312;8.331200000000003;1646.4899999999998;74.24648268398268;0.0;0.0
2019-06-13 09:00:00;23.883;6161;19.293;329;50;0.06652758620689656;79.10130000000001;102.9843;52.984300000000005;1699.4742999999999;76.63574585137086;0.0;0.0
2019-06-13 10:00:00;27.326;6455;27.609;473;45;0.09520344827586208;113.19690000000001;140.52290000000002;95.52290000000002;1794.9971999999998;80.94323593073592;0.0;0.0
2019-06-13 11:00:00;29.377;6620;33.699;579;40;0.11620344827586206;138.1659;167.5429;127.5429;1922.5400999999997;86.69462932900433;0.0;0.0
2019-06-13 12:00:00;31.122;6765;37.439;644;35;0.1291;153.4999;184.62189999999998;149.62189999999998;1995.84;90.0;0.0;76.32199999999989
2019-06-13 13:00:00;32.519;6878;38.979;670;36;0.1344103448275862;159.8139;192.3329;156.3329;1995.84;90.0;0.0;156.3329000000001
2019-06-13 14:00:00;32.919;6911;38.429;661;36;0.1325137931034483;157.55890000000002;190.47790000000003;154.47790000000003;1995.84;90.0;0.0;154.4779000000001
2019-06-13 15:00:00;32.515;6872;35.73;614;36;0.12320689655172412;146.49299999999997;179.00799999999998;143.00799999999998;1995.84;90.0;0.0;143.00800000000004
2019-06-13 16:00:00;31.12;6763;30.829;529;35;0.10630689655172414;126.3989;157.5189;122.5189;1995.84;90.0;0.0;122.5188999999998
2019-06-13 17:00:00;29.427;6634;23.438;401;40;0.0808206896551724;96.09579999999998;125.52279999999999;85.52279999999999;1995.84;90.0;0.0;85.52279999999996
2019-06-13 18:00:00;26.581;6397;14.569;248;47;0.05023793103448276;59.73290000000001;86.3139;39.313900000000004;1995.84;90.0;0.0;39.3139000000001
2019-06-13 19:00:00;20.186;5819;5.962;100;50;0.020558620689655173;24.444200000000002;44.6302;-5.369799999999998;1990.4702;89.75785533910533;0.0;0.0
2019-06-13 20:00:00;16.019;5391;1.501;26;47;0.005175862068965517;6.1541;22.173099999999998;-24.826900000000002;1965.6433;88.6383161976912;0.0;0.0
2019-06-13 21:00:00;14.584;5231;0.0;0;40;0.0;0.0;14.584;-25.416;1940.2273;87.49221230158732;0.0;0.0
2019-06-13 22:00:00;13.773;5136;0.0;0;35;0.0;0.0;13.773;-21.227;1919.0003;86.53500631313132;0.0;0.0
2019-06-13 23:00:00;13.296;5071;0.0;0;28;0.0;0.0;13.296;-14.704;1904.2963;85.87194715007216;0.0;0.0
2019-06-14 00:00:00;12.54;4987;0.0;0;30;0.0;0.0;12.54;-17.46;1886.8363;85.0846094877345;0.0;0.0
2019-06-14 01:00:00;11.328;4832;0.0;0;30;0.0;0.0;11.328;-18.672;1868.1643;84.24261814574315;0.0;0.0
2019-06-14 02:00:00;9.075;4520;0.0;0;30;0.0;0.0;9.075;-20.925;1847.2393;83.29903048340549;0.0;0.0
2019-06-14 03:00:00;4.262;3678;0.0;0;30;0.0;0.0;4.262;-25.738;1821.5013;82.13840638528139;0.0;0.0
2019-06-14 04:00:00;2.521;3251;0.0;0;30;0.0;0.0;2.521;-27.479;1794.0222999999999;80.89927398989899;0.0;0.0
2019-06-14 05:00:00;1.431;2889;0.0;0;33;0.0;0.0;1.431;-31.569;1762.4533;79.47570797258297;0.0;0.0
2019-06-14 06:00:00;1.507;2919;0.0;0;35;0.0;0.0;1.507;-33.493;1728.9603;77.9653814935065;0.0;0.0
2019-06-14 07:00:00;2.114;3123;0.449;8;40;0.0015482758620689655;1.8409;3.9549;-36.0451;1692.9152;76.33997113997114;0.0;0.0
2019-06-14 08:00:00;2.359;3197;2.161;37;45;0.0074517241379310345;8.8601;11.2191;-33.7809;1659.1343;74.81666215728715;0.0;0.0
2019-06-14 09:00:00;3.389;3470;4.22;72;50;0.014551724137931033;17.302;20.691;-29.309;1629.8253;73.49500811688311;0.0;0.0
2019-06-14 10:00:00;4.597;3749;6.839;117;45;0.023582758620689658;28.039900000000003;32.636900000000004;-12.363099999999996;1617.4622;72.93750901875902;0.0;0.0
2019-06-14 11:00:00;4.536;3736;12.595;216;40;0.043431034482758625;51.639500000000005;56.17550000000001;16.175500000000007;1633.6377;73.6669237012987;0.0;0.0
2019-06-14 12:00:00;4.708;3772;27.51;473;35;0.09486206896551724;112.791;117.499;82.499;1716.1367;77.38711670274171;0.0;0.0
2019-06-14 13:00:00;5.791;3982;35.265;606;36;0.12160344827586207;144.5865;150.3775;114.3775;1830.5142;82.54483225108225;0.0;0.0
2019-06-14 14:00:00;4.04;3620;32.411;557;36;0.11176206896551724;132.8851;136.9251;100.92509999999999;1931.4393;87.09592803030303;0.0;0.0
2019-06-14 15:00:00;3.46;3487;21.554;370;36;0.07432413793103448;88.37140000000001;91.8314;55.8314;1987.2707;89.61357774170276;0.0;0.0
2019-06-14 16:00:00;6.169;4051;18.037;310;35;0.062196551724137926;73.95169999999999;80.12069999999999;45.120699999999985;1995.84;90.0;0.0;36.55140000000006
2019-06-14 17:00:00;8.483;4431;18.851;323;40;0.06500344827586206;77.28909999999999;85.7721;45.772099999999995;1995.84;90.0;0.0;45.77209999999991
2019-06-14 18:00:00;7.641;4293;13.286;227;47;0.045813793103448276;54.4726;62.1136;15.113599999999998;1995.84;90.0;0.0;15.113599999999906
2019-06-14 19:00:00;5.648;3948;6.469;110;50;0.02230689655172414;26.5229;32.1709;-17.829099999999997;1978.0109;89.19601821789323;0.0;0.0
2019-06-14 20:00:00;3.685;3549;1.824;31;47;0.006289655172413793;7.4784;11.1634;-35.836600000000004;1942.1743;87.58000992063492;0.0;0.0
2019-06-14 21:00:00;3.632;3536;0.0;0;40;0.0;0.0;3.632;-36.368;1905.8063;85.94003878066378;0.0;0.0
2019-06-14 22:00:00;4.813;3793;0.0;0;35;0.0;0.0;4.813;-30.187;1875.6193;84.57879238816739;0.0;0.0
2019-06-14 23:00:00;5.661;3949;0.0;0;28;0.0;0.0;5.661;-22.339;1853.2803000000001;83.57144209956711;0.0;0.0
